Sample	posterior	likelihood	prior	treeLikelihood.H3N2	structuredCoalescent.t:H3N2	Ne.Hong_Kong	Ne.New_York	Ne.New_Zealand	b_migration.Hong_Kong_to_New_York	b_migration.Hong_Kong_to_New_Zealand	b_migration.New_York_to_Hong_Kong	b_migration.New_York_to_New_Zealand	b_migration.New_Zealand_to_Hong_Kong	b_migration.New_Zealand_to_New_York	clockRate.c:H3N2	kappa.s:H3N2	gammaShape.s:H3N2
1267500	-1944.0839245046566	-1903.5899276153452	-40.49399688931129	-1903.5899276153452	-37.22837117803036	1.076188	2.399296	0.457357	0.126213	0.284044	1.036790	0.613081	2.188227	0.474712	0.005025277404169166	4.935411538325624	0.3348834683283127
1270000	-1938.949182523536	-1902.1382325966135	-36.8109499269223	-1902.1382325966135	-32.72800837650634	0.728817	3.532312	0.617496	0.830444	0.140321	1.187055	0.459519	1.364984	1.162471	0.004953843697271951	4.935411538325624	0.08782802041516372
1272500	-1938.8940904778333	-1902.6095341306686	-36.28455634716472	-1902.6095341306686	-32.7389487029485	0.760152	3.496441	0.279933	0.471037	0.337787	1.471098	0.032116	0.331576	0.801875	0.005112428084808257	6.703112404299788	0.3614973581902932
1275000	-1938.8248853078994	-1902.1356074867788	-36.68927782112059	-1902.1356074867788	-32.061885824946515	0.284539	2.272479	0.401714	1.740633	0.193759	1.239679	0.022098	0.529130	1.704018	0.004840190280126356	6.026004156208317	0.12008705874990354
1277500	-1943.762653591343	-1912.3270568956207	-31.435596695722243	-1912.3270568956207	-29.890033172064225	0.323645	1.441113	0.527611	1.146723	0.051692	1.496785	0.099776	0.601467	0.449913	0.005104590258697984	6.026004156208317	0.04046782999719532
1280000	-1941.699510552185	-1912.1784242751844	-29.52108627700062	-1912.1784242751844	-23.543747459739762	0.535709	2.081504	0.418827	0.995171	0.062560	3.154395	0.314055	1.035344	2.127182	0.004894976328532583	6.026004156208317	0.04991489716912401
1282500	-1945.08884217561	-1911.2861838370827	-33.80265833852721	-1911.2861838370827	-29.21759510553977	0.695770	1.721658	0.496506	1.274101	0.636285	2.930858	0.873671	1.086247	0.214940	0.005001294348923634	6.026004156208317	0.02362267687933518
1285000	-1956.7883003788227	-1910.1582636577095	-46.630036721113214	-1910.1582636577095	-40.853439884436334	0.527618	0.839478	1.429677	2.188627	0.468174	0.483309	0.110334	0.723829	3.684244	0.005117892378426335	5.885050725412064	0.025628299196202974
1287500	-1947.1567341952275	-1912.8441682506686	-34.312565944558834	-1912.8441682506686	-30.786107193123566	0.613328	3.945436	0.464431	0.788698	0.038602	1.327406	0.078989	0.723684	1.460079	0.00496524383027023	5.885050725412064	0.005459158905300659
1290000	-1949.2140307224336	-1910.0802667941516	-39.13376392828189	-1910.0802667941516	-38.911705076058915	1.087847	1.500613	1.037642	0.219122	0.010849	0.551107	0.000439	0.357226	1.467015	0.005028028509124263	3.7226864537323836	0.009820792980315943
1292500	-1949.3553940903498	-1910.877392486796	-38.47800160355388	-1910.877392486796	-37.45132601565248	2.148575	0.566608	1.454139	0.686552	0.013279	0.456395	0.000649	0.550590	0.624444	0.005038773242545306	5.669001324573226	0.00916117405563043
1295000	-1953.2393381534312	-1912.137471570554	-41.101866582877264	-1912.137471570554	-36.45956797538438	1.530930	5.536332	0.241502	0.192861	0.004980	1.577603	0.003571	1.037853	0.940897	0.004975013860362676	5.669001324573226	0.05714143774397139
1297500	-1951.3526822227773	-1911.1746149586622	-40.17806726411512	-1911.1746149586622	-33.130480843834555	0.959411	4.227767	1.529628	0.670494	0.005626	3.305240	0.015556	0.738689	0.867573	0.005162973969534784	4.287147038572293	0.031179597628048072
1300000	-1938.2127481021932	-1906.5633690212023	-31.649379080990833	-1906.5633690212023	-29.10227833529536	0.550585	0.703174	1.376259	1.137218	0.145721	3.071997	0.007725	1.227333	0.062245	0.005032603278531805	4.395739177868059	0.018140904563979276
1302500	-1950.1724051512297	-1905.6998242264706	-44.472580924759185	-1905.6998242264706	-37.10541888389504	2.560632	2.036973	0.192200	0.530044	0.256273	6.148210	0.725092	0.304224	0.088030	0.005004086118783016	4.395739177868059	0.09480949772424813
1305000	-1950.7911508337447	-1905.166458365321	-45.624692468423646	-1905.166458365321	-37.52950631928667	1.231232	3.386099	1.027450	0.558381	0.689777	3.782105	1.245275	1.409601	0.389401	0.005052595656163687	5.442378802855785	0.20581560105011754
1307500	-1950.5417821770088	-1908.2040676875715	-42.33771448943729	-1908.2040676875715	-38.82657959595843	0.320285	0.539278	1.823291	1.158375	0.590896	1.030168	1.103399	0.850062	0.528270	0.0048763883451912685	5.442378802855785	0.16627100674733603
1310000	-1947.6201934861517	-1907.9707075381984	-39.64948594795339	-1907.9707075381984	-33.11447304080935	0.590811	2.404863	1.389476	0.144229	0.143826	5.082568	0.461177	0.729497	0.229777	0.005074592334040045	6.7500256412578805	0.42623949731346383
1312500	-1944.7855076629262	-1903.0815657763133	-41.70394188661301	-1903.0815657763133	-37.76733733865419	0.443562	4.265940	1.127432	0.128945	0.147802	1.365555	0.175574	0.513301	0.172515	0.004972181600237267	6.7500256412578805	1.464941657681893
1315000	-1948.0925023563202	-1908.3556658724094	-39.736836483910736	-1908.3556658724094	-34.91424884872599	0.325833	1.182407	2.949016	0.437034	0.731071	1.812467	0.325979	1.728692	0.072251	0.005001388675234883	3.5427024377212066	1.464941657681893
1317500	-1948.1512843479152	-1910.2184551577689	-37.93282919014639	-1910.2184551577689	-34.19318648906506	0.605370	1.109847	1.700630	0.437034	0.089369	3.090832	0.093469	0.922944	0.183976	0.0050982466445458575	7.042227885610402	0.184330281915415
1320000	-1943.8782552529715	-1904.9064416790084	-38.97181357396312	-1904.9064416790084	-35.353349799089784	0.800798	0.729654	0.724085	0.618210	0.455556	3.170010	0.134545	1.451172	0.241100	0.005024419264966987	7.480192406484789	0.30412530947541605
1322500	-1950.7048624303998	-1919.5150588315892	-31.18980359881053	-1919.5150588315892	-26.24026120461443	0.475887	2.100990	0.191823	1.381660	0.551012	2.937158	0.441587	0.018111	0.773771	0.005097395623344029	7.480192406484789	0.16115199276202574
1325000	-1936.7710568157606	-1901.9456263068014	-34.8254305089592	-1901.9456263068014	-29.188183237091007	0.674646	2.127851	0.174264	2.083701	0.647165	2.087084	0.775667	0.616328	0.901588	0.004979029529075644	6.095929879714738	0.37665873277171896
1327500	-1940.686698910508	-1908.7213208428025	-31.965378067705558	-1908.7213208428025	-31.178626736266864	0.539234	1.192954	0.572605	0.253441	0.222669	0.750467	0.834752	0.486863	0.930143	0.00504801085723815	6.095929879714738	0.20633950967184264
1330000	-1939.2630214077394	-1909.1079085083156	-30.15511289942384	-1909.1079085083156	-28.159060000394796	0.402370	3.538455	0.332148	0.417932	0.105780	0.787270	0.473922	0.010082	1.268488	0.005050003663613569	6.095929879714738	0.11234035843133576
1332500	-1943.8451986682753	-1908.3147090878358	-35.53048958043949	-1908.3147090878358	-35.54740443655291	1.300018	1.718583	0.627045	0.027798	0.052030	0.835268	0.362347	0.049561	0.754369	0.0049247054308618945	3.354386821458466	0.15923992458542463
1335000	-1943.2842714451306	-1910.33084386993	-32.953427575200465	-1910.33084386993	-34.218305146313114	0.676765	1.059808	0.279817	0.090578	0.522870	0.348086	0.748342	0.045180	0.543048	0.005021793725370266	3.354386821458466	0.2983627830893872
1337500	-1955.8760460459637	-1911.0822059788572	-44.7938400671064	-1911.0822059788572	-34.94787722429258	1.457680	1.730986	0.473256	0.109001	0.640315	1.597218	0.905876	2.060205	1.874706	0.004694598160952544	3.9247413418325103	0.2983627830893872
1340000	-1950.990071409421	-1900.162056703101	-50.828014706320154	-1900.162056703101	-37.35318101209634	0.479613	4.435107	1.862492	0.089233	2.209848	5.437986	2.136864	0.960671	1.696111	0.004930783198433224	6.234945228430821	0.09695883644455669
1342500	-1954.285350291903	-1905.5599731180027	-48.72537717390012	-1905.5599731180027	-41.999529745659856	1.306307	2.947499	3.036777	0.201426	0.225433	2.490307	0.116803	1.116837	0.398814	0.005104847011786705	6.234945228430821	0.2725548101795832
1345000	-1943.7899382123292	-1903.261069918998	-40.5288682933312	-1903.261069918998	-33.60993564713595	0.868783	1.152154	0.881623	2.048407	0.044635	3.366312	0.049721	1.027748	0.414450	0.005223096852282386	4.88513985499932	0.2725548101795832
1347500	-1939.275436419367	-1900.798558011608	-38.47687840775898	-1900.798558011608	-31.3032530612987	0.650162	1.404591	0.440420	1.534769	0.061038	5.326723	0.503133	0.708208	1.881796	0.005010906032804563	4.88513985499932	0.2725548101795832
1350000	-1948.4337881789538	-1906.3740769905871	-42.059711188366606	-1906.3740769905871	-39.856163940967505	1.577005	1.036171	1.064623	0.125965	0.028052	0.582963	1.148457	0.315621	0.783599	0.004855897024562822	4.88513985499932	0.21692787987046594
1352500	-1965.35478630545	-1920.9660520231635	-44.38873428228659	-1920.9660520231635	-39.404929000394446	1.044590	1.079864	0.615154	0.181739	0.021766	0.445608	3.008805	0.510313	2.850579	0.005078259180279329	4.88513985499932	0.5985944369633946
1355000	-1951.5361843548485	-1912.507514260395	-39.028670094453474	-1912.507514260395	-36.24314468415519	0.600003	0.610031	0.787093	0.173146	0.366567	0.154363	2.982462	0.112933	0.776278	0.005158458288952117	4.88513985499932	0.6238771727993088
1357500	-1954.8345963860024	-1907.6824638429673	-47.1521325430352	-1907.6824638429673	-42.26248830641474	4.536912	3.052159	0.200230	0.167186	0.899321	0.111893	0.684657	0.382785	0.866161	0.004969252610294196	4.88513985499932	0.34760999823487815
1360000	-1957.5949783193764	-1910.5928746120992	-47.00210370727733	-1910.5928746120992	-34.663934146728224	1.334078	9.719471	0.382301	0.886919	0.636958	0.381831	5.259065	2.069743	0.633283	0.004896401478763331	3.550175792056246	0.3459440576747374
1362500	-1941.1764552905183	-1908.2168325263583	-32.95962276415997	-1908.2168325263583	-28.499475122192734	0.495986	1.463115	0.806752	0.469413	0.592102	2.089223	1.641947	0.341174	1.037910	0.004963443223010505	7.9966602836059	0.3565268761998558
1365000	-1951.883973153783	-1911.5588908242923	-40.32508232949067	-1911.5588908242923	-33.562592755099054	0.259027	3.238848	0.668803	1.008715	0.702549	1.288018	2.576299	0.739027	0.210812	0.004882493054374279	8.115871603307975	0.3565268761998558
1367500	-1946.5069474953812	-1905.1590111316495	-41.34793636373159	-1905.1590111316495	-35.271619762892044	0.895687	0.947030	0.370792	2.275036	0.616292	2.280323	0.587293	2.121610	0.239974	0.005087992379468634	7.272978697145124	0.3240561572647283
1370000	-1935.071988636424	-1903.7036088372492	-31.368379799174797	-1903.7036088372492	-29.021297603839503	0.529616	1.851014	0.303702	0.115059	0.076720	1.413409	0.710378	0.562538	0.214209	0.004813152500724313	5.321539383490273	0.19544085646609602
1372500	-1936.488894021532	-1908.38539513019	-28.103498891341825	-1908.38539513019	-25.05581556030562	0.355869	1.823855	1.435038	0.223382	0.134337	1.873832	0.267242	1.083313	0.843474	0.004923253240145468	5.321539383490273	0.19544085646609602
1375000	-1950.0030967604232	-1910.7082065809138	-39.29489017950941	-1910.7082065809138	-35.196482289854224	0.698496	2.537860	1.622740	0.334336	0.190255	1.404563	0.866101	0.566361	0.272780	0.004882340025691547	5.321539383490273	0.6763006872146232
1377500	-1953.9063865839794	-1913.84699345573	-40.059393128249376	-1913.84699345573	-33.02720116606913	0.914397	0.649586	0.229232	0.172394	1.317383	0.088411	1.145158	0.613127	1.864974	0.005301421674111078	5.321539383490273	0.6763006872146232
1380000	-1939.8059560628415	-1906.6732369005888	-33.132719162252684	-1906.6732369005888	-26.78989317959551	1.040367	4.475138	0.213231	0.959802	1.233780	1.818307	1.143879	0.636223	0.576332	0.004991778315646296	5.321539383490273	0.23703939045113992
1382500	-1931.8657153401502	-1903.2821829564814	-28.583532383668775	-1903.2821829564814	-26.337354024653973	0.265074	0.964443	0.332497	0.376850	1.503598	2.170420	0.072109	0.531777	0.907220	0.0050021347624505845	5.321539383490273	0.23703939045113992
1385000	-1947.1399129103474	-1909.2085098388586	-37.931403071488894	-1909.2085098388586	-37.40033805022993	0.302600	1.378662	0.414914	0.112412	1.086576	0.849888	0.214800	0.596295	0.490257	0.005032095096668035	5.321539383490273	0.30668021476674
1387500	-1940.7269773929736	-1904.7774003516802	-35.94957704129353	-1904.7774003516802	-33.11349890985743	1.026454	0.810737	0.219871	1.259090	0.139604	0.893620	0.499037	1.354627	0.382355	0.0051487471117612395	5.321539383490273	0.30668021476674
1390000	-1942.6224131119188	-1908.1870360909647	-34.43537702095399	-1908.1870360909647	-32.18513662370199	0.261332	0.749448	1.640634	0.045241	0.997416	1.920759	0.616395	0.605722	0.406486	0.0050239311342624784	5.321539383490273	0.27664315385407817
1392500	-1940.0342404134196	-1906.4654974864845	-33.56874292693507	-1906.4654974864845	-28.22652034434071	0.293258	1.816002	0.542131	1.806372	0.600501	2.814303	1.012757	0.599379	0.822691	0.00491055934706125	4.769585826320534	0.13982116438072603
1395000	-1952.8414781650092	-1910.8341722718324	-42.00730589317678	-1910.8341722718324	-35.06792862843717	4.678876	0.195420	0.591704	0.618483	1.777941	0.878920	0.129303	1.319816	0.991361	0.005187947618002741	4.769585826320534	0.13982116438072603
1397500	-1959.0263053665303	-1914.35459058002	-44.671714786510385	-1914.35459058002	-41.34969117630393	0.671494	0.782571	1.700254	1.455994	1.587264	1.278674	0.017808	0.602157	0.767867	0.005036277216217989	4.011667872582952	0.36370547167730816
1400000	-1946.0628984480022	-1908.6095899922748	-37.453308455727516	-1908.6095899922748	-34.50911359465322	0.525933	0.359671	1.144958	1.201450	0.655844	1.219697	0.025900	0.602033	1.278269	0.005163918309848335	4.011667872582952	0.36370547167730816
1402500	-1936.2669891745466	-1907.5780290131906	-28.688960161355844	-1907.5780290131906	-25.306385106540116	0.155514	1.689545	0.319809	0.708525	0.582283	2.149310	0.047315	1.541528	0.493811	0.004991116232434261	5.418855313542989	0.36370547167730816
1405000	-1940.80455483691	-1905.3936798602099	-35.41087497670017	-1905.3936798602099	-31.787971551676236	0.892941	1.888925	0.239229	0.707679	0.319991	0.475327	0.601700	0.235711	0.910912	0.004788615655155955	5.418855313542989	0.36370547167730816
1407500	-1939.5389224243465	-1902.9894796259523	-36.54944279839431	-1902.9894796259523	-35.950846808737964	1.089444	0.706836	1.125206	0.441915	0.343360	0.091973	0.210900	0.052523	0.818555	0.00485540344214856	5.418855313542989	0.21678584170165172
1410000	-1949.4430790792335	-1907.3961663265281	-42.046912752705225	-1907.3961663265281	-38.6672879644082	0.994132	0.757353	0.501610	0.896593	0.450174	0.080597	0.829755	2.090787	1.695981	0.0050876510042501995	5.418855313542989	0.19902249790539345
1412500	-1937.9194393293262	-1905.1286571256728	-32.79078220365342	-1905.1286571256728	-31.964440235424007	0.755411	1.706401	0.303801	0.163595	0.610605	1.140858	0.456881	0.437247	0.909267	0.005000437276749116	3.519151298283913	0.26649671972111055
1415000	-1942.071371189407	-1904.1988214503258	-37.87254973908135	-1904.1988214503258	-36.27259128647775	0.658634	0.831992	0.678854	0.145129	0.776914	0.198854	1.135904	0.167139	0.422402	0.004869723197068463	6.777161282099342	0.926634595424041
1417500	-1949.2110920285731	-1905.4322529356605	-43.778839092912676	-1905.4322529356605	-39.61704579993736	1.791794	2.452160	0.310147	0.016711	0.206752	0.011733	2.668915	0.517389	0.390584	0.005036836712164564	6.777161282099342	0.926634595424041
1420000	-1939.569017658537	-1906.209818791288	-33.35919886724896	-1906.209818791288	-30.526953405097654	2.206567	0.959758	0.391909	0.059194	0.468419	0.344231	1.504039	0.816680	0.466651	0.0050887862155077155	6.777161282099342	0.42436214044388443
1422500	-1947.8018063713862	-1918.0774003601582	-29.724406011228005	-1918.0774003601582	-26.833851022954438	0.940138	1.552844	0.323239	0.021063	0.940767	0.423735	0.886748	2.677025	0.058285	0.005082551835459752	4.296487080472467	0.42436214044388443
1425000	-1951.8165326215756	-1906.7995272430355	-45.017005378540055	-1906.7995272430355	-39.43906962347585	3.545193	1.657799	0.192660	0.630374	0.677203	1.000145	0.883179	1.292912	0.198534	0.004867110528515727	3.5380062948779307	0.7104202883093663
1427500	-1951.260267132669	-1909.0785814858777	-42.18168564679134	-1909.0785814858777	-35.68098032121888	2.340681	1.104081	0.723566	3.269223	1.136310	0.376331	0.883307	1.852133	0.166470	0.005000173653766001	5.7469415817278895	0.23663875221453656
1430000	-1943.9614618273506	-1901.2823455867695	-42.67911624058118	-1901.2823455867695	-34.78793847083321	0.133094	3.036393	0.158341	4.151428	0.739602	0.751778	1.065803	0.577946	1.067067	0.004983147656747971	6.168664759125921	0.28184412368293743
1432500	-1938.719807075405	-1903.6511625356843	-35.06864453972077	-1903.6511625356843	-28.60555457918784	0.473932	2.770727	0.391329	2.508864	0.210128	3.574990	0.570073	0.048421	0.794526	0.004949783467662897	6.168664759125921	0.4157345128125754
1435000	-1939.7553182776674	-1903.74847281944	-36.0068454582274	-1903.74847281944	-26.655430055243873	0.630646	14.386475	0.227321	1.947020	0.049963	2.924872	0.570073	0.187140	0.742697	0.004957565722277009	3.686634061960076	0.4157345128125754
1437500	-1941.043956829857	-1901.7032783754594	-39.34067845439775	-1901.7032783754594	-34.61660837326383	0.925799	2.346041	0.254400	0.417487	0.390055	1.281141	1.288802	0.270959	0.696067	0.004796269276955648	4.450569268579972	0.4157345128125754
1440000	-1942.4748696505274	-1914.666476634947	-27.8083930155803	-1914.666476634947	-23.95890015063728	0.833181	1.603970	0.229583	1.328230	0.013242	2.894464	0.155167	0.884873	0.419002	0.004986136422126727	5.272606670636082	0.7050217606419423
1442500	-1939.2850186859216	-1906.3883724826135	-32.89664620330809	-1906.3883724826135	-30.461044881984417	0.592376	1.573443	0.214420	0.710099	0.418808	2.158424	0.096215	0.871663	0.243918	0.005010776121868204	5.272606670636082	0.7050217606419423
1445000	-1955.557778539575	-1909.4159493910206	-46.141829148554535	-1909.4159493910206	-39.85522559018646	0.771388	0.516763	0.621159	2.487180	1.297381	3.429811	0.235825	0.954491	0.337895	0.00495555220835442	6.704822173964644	0.7050217606419423
